CallNumber,Author,Title,ISBN,PubName,PubYear
E 302 Lau, Henry. Laurens,The papers of Henry Laurens ,9780872493728; 0872493725,U of South Caroli P,1979
E 302 Lau, Henry. Laurens,The papers of Henry Laurens ,9780872493858; 0872493857,U of South Caroli P,1980
E 302 Liv, W. B. Hatcher,Edward Livingston : Jeffersonian Republican and Jacksonian Democrat ,,Louisia State UP,1940
E 302 Mad, James Madison,The Mind of the Founder : Sources of the Political Thought of James Madison ,9780874512014; 0874512018,U P of New England,1981
E 302 Mad, James Madison,The complete Madison : his basic writings ,,Harper,1953
E 302 Mad, James Madison,The forging of American federalism : selected writings of James Madison ,,Harper,1965
E 302 Mar, Edward S. 1878-1963. (Edward Samuel) Corwin,John Marshall and the constitution : a chronicle of the supreme court ,,Yale UP,1919
E 302 Mar, J. E. Oster,The political and economic doctrines of John Marshall...and also his letters; speeches; and writings ,,Neale,1914
E 302 Mon, James Monroe,The writings; including a collection of his public and private papers and correspondence ,,AMS P,1969
E 302 Mor, C. L. Ver Steeg,Robert Morris : revolutiory fincier. With an alysis of his earlier career ,,U of Pennsylvania P,1954
E 302 Mor, D. Walther,Gouverneur Morris : witness of two revolutions ,,Funk,1934
E 302 Pin, Andrew J. 1879-1945. (Andrew Jackson) Bethea,The contribution of Charles Pinckney to the formation of the American Union ,,Garrett,1937
E 302 Pin, M. R. Zahniser,Charles Cotesworth Pinckney; founding father ,,U of North Caroli P,1967
E 302 Ran, Henry Adams,John Randolph ,,Houghton,1899
E 302 Ree, John F. 1925- (John Francis) Roche,Joseph Reed : a moderate in the American Revolution ,,Columbia UP,1957
E 302 Rit, B. Hindle,David Rittenhouse ,,Princeton UP,1964
E 302 Roc, J. P. Roche,John Marshall : major Opinions and other writings ,,Bobbs-Merrill,1967
E 302 Rus, Carl 1889-1976 (Carl Alfred Lanning) Binger,Revolutiory doctor; Benjamin Rush; 1746-1813 ,,Norton,1966
E 302 Rus, B. Rush,Letters of Benjamin Rush ,,Princeton UP,1951
E 302 Rus, B. Rush,The autobiography of Benjamin Rush ,,Princeton UP,1948
E 302 Rus, B. Rush,The selected writings of Benjamin Rush ,,Philosophical Library,1947
E 302 Sed, R. E. Welch,Theodore Sedgwick; Federalist : a political portrait ,,Wesleyan UP,1965
E 302 Umb, K. Umbreit,Founding fathers : men who shaped our tradition ,,Harper,1941
E 302 Wil, James Wilson,The works of James Wilson ,,Harvard UP,1967
E 302.1 BAI, Berrd author. Bailyn,To begin the world anew : the genius and ambiguities of the American founders ,0375713085; 9780375713088,Vintage,2004
E 302.1 BAI, Berrd. Bailyn,To begin the world anew : the genius and ambiguities of the American founders ,9780375413773; 0375413774,Knopf,2003
E 302.1 BEY, Berrd. Bailyn,Beyond the founders : new approaches to the political history of the early American republic ,9780807828892; 0807828890; 9780807855584; 0807855588,University of North Caroli Press,2004
E 302.1 Ban, L. Banning,The Jeffersonian persuasion : evolution of a party ideology ,9780801411519; 0801411513,Cornell UP,1978
E 302.1 ERI, David F. Ericson,The shaping of American liberalism : the debates over ratification; nullification; and slavery ,9780226216836; 0226216837; 9780226216843; 0226216845,University of Chicago Press,1993
E 302.1 FOR, Rold P. Formisano,For the people : American populist movements from the Revolution to the 1850s ,0807831727; 9780807831724,University of North Caroli Press,2008
E 302.1 Gre, J. David. Greenstone,The Lincoln persuasion : remaking American liberalism ,9780691087900; 0691087903,Princeton UP,1993
E 302.1 Lyn, S. C. Lynd,Class Conflict; Slavery; and the United States Constitutions : ten Essays ,,Bobbs-Merrill,1967
E 302.1 Per, S. C. Lynd,Perspectives on revolutiory constitutiolism : essays of the Lawrence Henry Gipson Institute for eighteenth century studies ,,The Institute Lehigh University,19
E 302.1 REP, S. C. Lynd,Republicanism and liberalism in America and the German states; 1750-1850 ,9780521800662; 0521800668,German Historical Institute; Cambridge University Press,2002
E 302.1 TIS, Larry E. Tise,The American counterrevolution : a retreat from liberty; 1783-1800 ,9780811701006; 081170100X,Stackpole Books,1998
E 302.1 VAR, Elizabeth R. Varon,Disunion! : the coming of the American Civil War; 1789-1859 ,0807832324; 9780807832325,The University of North Caroli Press,2008
E 302.1 WIL, Sean. Wilentz,The rise of American democracy : Jefferson to Lincoln ,0393931110; 9780393931112,WW Norton & Co,2009
E 302.1 WIL, Sean. Wilentz,The rise of American democracy : Jefferson to Lincoln ,9780393058208; 0393058204; 9780393329216; 0393329216,Norton,2005
E 302.1 WOO, Gordon S. Wood,The idea of America : reflections on the birth of the United States ,1594202907; 9781594202902,Penguin Press,2011
E 302.5 ELL, Joseph J. Ellis,Founding brothers : the revolutiory generation ,0571212174; 9780571212170,Faber and Faber,2002
E 302.5 M23, P. Maier,The Old Revolutiories : Political Lives in the Age of Samuel Adams ,9780394510965; 0394510968,Knopf,1980
E 302.5 Mor, Richard B. 1904-1989. (Richard Brandon) Morris,Seven who shaped our destiny : the Founding Fathers as revolutiories ,,Harper,1973
E 302.5 t, Richard B. 1904-1989. (Richard Brandon) Morris,"The dye is now cast" : the road to American independence; 1744-1776 ,,Smithsonian Institute P for the Gallery,1975
E 302.5 Ris, Norman K. Risjord,Representative Americans : the revolutiory generation ,9780669027105; 0669027103,Heath,1980
E 302.5 WIL, Roger W. Wilkins,Jefferson's pillow : the founding fathers and the dilemma of Black patriotism ,9780807009574; 0807009571; 9780807009567; 0807009563,Beacon Press,2001
E 302.5 WOO, Gordon S. Wood,Revolutiory characters : what made the founders different ,1594200939; 9781594200939; 0143112082; 9780143112082,Penguin Press,2007
E 302.6 F7 SEA, Ormond. Seavey,Becoming Benjamin Franklin : the Autobiography and the life ,9780271006277; 0271006277,Pennsylvania State UP,1988
E 302.6.B17 Cou, Ellis Merton. Coulter,Abraham Baldwin : patriot; educator; and founding father ,9780918339065; 0918339065,Vadamere P,1987
E 302.6.B2 A2, Josiah. Bartlett,The papers of Josiah Bartlett ,9780874511680; 0874511682,UP of New England,1979
E 302.6.B82 Dil, Alonzo Thomas. Dill,Carter Braxton; Virginia signer : a conservative in revolt ,9780819132246; 0819132241,UP of America,1983
E 302.6.B9 A25, Aaron Burr,The private jourl of Aaron Burr; during his residence of four years in Europe.. ,,Literature House,1970
E 302.6.B9 A4, Aaron Burr,Political correspondence and public papers of Aaron Burr ,9780691046853; 0691046859,Princeton UP,1983
E 302.6.B9 Lom, M. Lomask,Aaron Burr : the years from Princeton to Vice-President; 1756-1805 ,9780374100162; 0374100160,Farrar,1979
E 302.6.B93 A3, Esther Edwards. Burr,The jourl of Esther Edwards Burr 1754-1757 ,9780300037500; 0300037503,Yale UP,1984
E 302.6.C74 Coo, Jacob Ernest Cooke,Tench Coxe and the early Republic ,9780807813089; 0807813087,U of North Caroli P,1978
E 302.6.F7 A2, Benjamin Franklin,Franklin : the Autobiography and other writings on politics; economics; and virtue ,9780521834964; 0521834961; 9780521542654; 0521542650,Cambridge University Press,2004
E 302.6.F7 A2, Benjamin Franklin,Franklin on Franklin ,9780813122014; 0813122015,University Press of Kentucky,2001
E 302.6.F8 A3, Benjamin Franklin,Benjamin Franklin : his life as he wrote it ,9780674066540; 0674066545,Harvard UP,1990
E 302.6.F8 BEN, Benjamin Franklin,Benjamin Franklin : in search of a better world ,9780300107999; 0300107994,Yale University Press,2006
E 302.6.F8 Bow, C. D. Bowen,The most Dangerous Man in America : Scenes from the Life of Benjamin Franklin ,9780316103961; 0316103969,LittleBrown,1974
E 302.6.F8 Bux, M. H. Buxbaum,Benjamin Franklin and the zealous Presbyterians ,9780271011769; 0271011769,Pennsylvania State UP,1974
E 302.6.F8 CAM, M. H. Buxbaum,The Cambridge companion to Benjamin Franklin ,0521691869; 9780521691864; 0521871344; 9780521871341,Cambridge University Press,2008
E 302.6.F8 Cla, Rold William. Clark,Benjamin Franklin : a biography ,9780297782186; 0297782185,Weidenfeld,1983
E 302.6.F8 Fra, P. Franklin,Show thyself a man : a comparison of Benjamin Franklin and Cotton Mather ,,Mouton,1969
E 302.6.F8 Han, William S. Han,Benjamin Franklin and Pennsylvania politics ,,Stanford UP,1964
E 302.6.F8 Hua, Nian-Sheng. Huang,Benjamin Franklin in American thought and culture; 1790-1990 ,9780871692115; 0871692112,American Philosophical Society,1994
E 302.6.F8 Jac, W. R. Jacobs,Benjamin Franklin : statesman-philosopher or materialist? ,9780030780455; 0030780454,Holt Rinehart,1972
E 302.6.F8 Jen, Francis. Jennings,Benjamin Franklin; politician ,9780393039832; 0393039838,Norton,1996
E 302.6.F8 Lop, Claude A. Lopez,The private Franklin : the man and his family ,9780393302271; 039330227X,Norton,1975
E 302.6.F8 MOR, Edmund Sears. Morgan,Benjamin Franklin ,9780300095326; 0300095325,Yale University Press,2002
E 302.6.F8 New, B. H. Newcomb,Franklin and Galloway : a political partnership ,9780300015065; 0300015062,Yale UP,1972
E 302.6.F8 Old, B. H. Newcomb,The oldest revolutiory : essays on Benjamin Franklin ,9780812277074; 0812277074,U of Pennsylvania P,1976
E 302.6.F8 Rea, Joseph A. Leo. Lemay,Reappraising Benjamin Franklin : a bicentennial perspective ,9780874134483; 087413448X,U of Delaware P,1993
E 302.6.F8 Sap, J. A. Sappenfield,A Sweet Instruction : Franklin's Jourlism as a Literary Apprenticeship ,9780809306107; 0809306107,Southern Illinois UP,1973
E 302.6.F8 Sch, D. Schoenbrun,Triumph in Paris : the exploits of Benjamin Franklin ,9780060138547; 0060138548,Harper & Row,1976
E 302.6.F8 WOO, Gordon S. Wood,The Americanization of Benjamin Franklin ,9781594200199; 159420019X; 9780143035282; 0143035282,Penguin Press,2004
E 302.6.F8 Wri, Esmond. Wright,Benjamin Franklin : a Profile ,9780809046577; 0809046571,Hill,1970
E 302.6.F8 Wri, Esmond. Wright,Franklin of Philadelphia ,9780674318090; 0674318099,Belkp P,1986
E 302.6.G37 Bil, George Athan Billias,Elbridge Gerry : founding father and republican statesman ,9780070052697; 0070052697,McGraw-Hill,1976
E 302.6.H2 Fle, James Thomas Flexner,The young Hamilton : a biography ,9780316285940; 0316285943,Little,1978
E 302.6.H2 Fri, Morton Jerome. Frisch,Alexander Hamilton and the political order : an interpretation of his political thought and practice ,9780819180490; 0819180491,UP of America,1991
E 302.6.H2 Hac, Louis M. 1899-1987 (Louis Morton) Hacker,Alexander Hamilton in the American tradition ,9780837178783; 0837178789,Greenwood P,1975
E 302.6.H2 Mac, Forrest. McDold,Alexander Hamilton : a Biography.,9780393012187; 0393012182,Norton,1979
E 302.6.H2 Mit, Broadus Mitchell,Alexander Hamilton : a concise biography ,9780195017359; 0195017358,OUP,1976
E 302.6.H2 Sto, G. Stourzh,Alexander Hamilton and the Idea of Republican Government ,,Stanford UP,1970
E 302.6.L38 Pot, L. W. Potts,Arthur Lee : a Virtuous Revolutiory ,9780807107850; 0807107859,Louisia State UP,1981
E 302.6.M45 Rut, R. A. Rutland,George Mason : Reluctant Statesman ,9780807106952; 080710695X,Louisia State UP,1980
E 302.6.M8 A35, Robert Morris,The papers of Robert Morris 1781-1784 ,9780822933243; 0822933241,Pittsburgh UP,1973
E 302.6.M8 A35, Robert Morris,The papers of Robert Morris 1781-1784 ,9780822933243; 0822933241,Pittsburgh UP,1975
E 302.6.M8 A35, Robert Morris,The papers of Robert Morris 1781-1784 ,9780822933243; 0822933241,Pittsburgh UP,1977
E 302.6.M8 A35, Robert Morris,The papers of Robert Morris 1781-1784 ,9780822933243; 0822933241,Pittsburgh UP,1980
E 302.6.M8 A35, Robert Morris,The papers of Robert Morris 1781-1784 ,9780822934851; 082293485X,Pittsburgh UP,1984
E 302.6.M8 A35, Robert Morris,The papers of Robert Morris 1781-1784 ,9780822934851; 082293485X,Pittsburgh UP,1988
E 302.6.M8 A35, Robert Morris,The papers of Robert Morris 1781-1784 ,9780822938866; 0822938863,Pittsburgh UP,1995
E 302.6.M8 A35, Robert Morris,The papers of Robert Morris 1781-1784 ,9780822940555; 0822940558,Pittsburgh UP,1999
E 302.6.M8 A35, Robert Morris,The papers of Robert Morris; 1781-1784 ,9780822933526; 0822933527,Pittsburgh UP,1978
E 302.6.R2 JOH, David E. Johnson,John Randolph of Roanoke ,0807143979; 9780807143971,Louisia State University Press,2012
E 302.6.R85 Del, D. J. D'Elia,Benjamin Rush : philosopher of the American revolution ,9780871696458; 0871696452,American Philosophical Society,1974
E 302.6.R85 Haw, D. F. Hawke,Benjamin Rush; revolutiory gadfly ,,Bobbs-Merrill,1971
E 302.6.S14 All, Gay Wilson Allen,Saint John de Crevecoeur : the life of an American farmer ,9780670813452; 0670813451,Viking,1987
E 302.6.S33 Ald, John Richard. Alden,Stephen Sayre : American revolutiory adventurer ,9780807110676; 0807110671,Louisia State UP,1983
E 302.6.S575 Pan, John S. Pancake,Samuel Smith and the politics of business 1752-1839 ,9780817351618; 0817351612,Alabama UP Tuscaloosa,1972
E 302.6.T48 A4, Charles. Thomson,Congress at Princeton : being the letters of Charles Thomson to Hanh Thomson  June-October 1783 ,9780878110254; 0878110259,Princeton University Library,1985
E 302.A26 ADA, Neal Pollack,Neal Pollack on John Adams : a defence of the constitutions of government of the United States of America ,1888451610; 9781888451610,Akashic Books,2004
E 302.A275, John Adams,Papers of John Adams ,9780674654433; 0674654439,Belkp P,1983
E 302.A275, John Adams,Papers of John Adams ,9780674654440; 0674654447,Harvard UP,1989
E 302.A275, John Adams,Papers of John Adams ,9780674654457; 0674654455,Harvard UP,1996
E 302.A275, John Adams,Papers of John Adams.,9780674654419; 0674654412,Belkp P,1977
E 302.A275, John Adams,Papers of John Adams.,9780674654426; 0674654420,Belkp P,1979
E 302.A275, John Adams,The John Adams papers ,,Dodd,1965
E 302.A275, John Adams,The works of John Adams : Second President of the United States (1852).,0548646163; 9780548646168,Kessinger Publishing,2008
E 302.D3 A3, Henry. Dearborn,Revolutiory war jourls of Henry Dearborn 1775-1783 ,,Books for Libraries P,1939
E 302.F82, Benjamin Franklin,The Writings of Benjamin Franklin ,9780838301944; 0838301940,Haskell House,1970
E 302.J423, John Jay,The correspondence and public papers of John Jay ,9780833718471; 0833718479,Franklin,1970
E 302.J425, John Jay,John Jay ,9780060130480; 0060130482,Harper & Row,1980
E 302.J425, John Jay,John Jay ,9780060130800; 0060130806,Harper & Row,1975
E 302.L63, William. Livingston,The papers of William Livingston ,9780813511443; 0813511445,Rutgers UP,1986
E 302.L63, William. Livingston,The papers of William Livingston ,9780813512136; 0813512131,Rutgers UP,1987
E 302.L63, William. Livingston,The papers of William Livingston ,9780813512976; 0813512972,Rutgers UP,1988
E 302.L63, William. Livingston,The papers of William Livingston ,9780897430449; 0897430441,New Jersey Historical Commission,1979
E 302.L63, William. Livingston,The papers of William Livingston ,9780897430449; 0897430441,New Jersey Historical Commission,1980
E 302.M19, James Madison,The papers of James Madison : Presidential series.,0813927560; 9780813927565,University of Virginia Press,2008
E 302.M19, James Madison,The papers of James Madison : Retirement series.,0813928494; 9780813928494,University of Virginia Press,2009
E 302.M19, James Madison,The papers of James Madison : presidential series ,9780813909912; 0813909910,University Press of Virginia,1984
E 302.M19, James Madison,The papers of James Madison : presidential series ,9780813913452; 0813913454,UP of Virginia,1992
E 302.M19, James Madison,The papers of James Madison : presidential series ,9780813916323; 0813916321,UP of Virginia,1996
E 302.M19, James Madison,The papers of James Madison : presidential series ,9780813918594; 0813918596,UP of Virginia,1999
E 302.M19, James Madison,The papers of James Madison : presidential series ,9780813922584; 0813922585,University Press of Virginia,2004
